_id,tags,software,course_num,course_name,course_back,students,teacher,course_url,course_time,get_time,course_info,permission,teacher_url,push_time,category,provide_data,course_page_url,core,teacher_title,suit_people,level
ObjectId(5896a51b05d3492d308ae676),Axure/部件/交互效果,Axure RP7.0,4,Axure交互之部件行为（下）,Axure 部件交互行为在原型设计过程经常会用到的交互行为，可以设置部件的启用/禁用效果，可以移动和置于顶层/置于底层效果，可以获得焦点效果，可以展开/折叠树节点效果，这些效果可以丰富我们的原型效果。,3838,j_kevin,http://www.jikexueyuan.com/course/1792.html,22,2017-02-04 12:21:12,本课程学习 Axure 部件交互行为的第二部分，包括启用/禁用行为、移动和置于顶层/置于底层行为、获得焦点行为、展开/折叠树节点行为，学会如何使用这些交互行为在设计原型过程中。,public,http://my.jikexueyuan.com/0xjqPPkXX/record/,2015-08-07,Axure,是,http://www.jikexueyuan.com/course/?pageNum=35,1.启用/禁用行为2.移动和置于顶层/置于底层行为3.获得焦点行为4.展开/折叠树节点行为,极客学院签约布道师,产品设计初学者        ,中级
ObjectId(5896a51b05d3492d308ae677),Web/beego/配置,"Golang 1.4.2, Sublime Text 3",3,beego 中的配置文件,beego 是国内最流行的 go 语言 web 开发框架，学习 beego 项目开发首先需要了解 beego 项目的配置，因此，本课程详细讲解了 beego 项目配置相关的内容。,2471,duguying,http://www.jikexueyuan.com/course/1794.html,21,2017-02-04 12:21:16,本课程主要讲解了 beego 项目的配置，beego 的配置文件的操作以及 beego 中分组配置的使用，并详细讲解了 beego 的 config 模块的相关 API。,public,http://my.jikexueyuan.com/duguying/record/,2015-08-07,beego,是,http://www.jikexueyuan.com/course/?pageNum=35,1. 配置项读取2. 其他格式的配置文件3. 分组配置4. config 模块 API,极客学院签约布道师,初级开发者        ,中级
ObjectId(5896a51b05d3492d308ae678),go/Open-Falcon,MacOS,4,策略配置 web 端 Falcon-Portal 源码解读,监控系统的一个很重要的功能就是报警，报警需要提前配置策略，策略的配置需要有个 web 端或api 接口，于是 Portal 应运而生。,2864,UlricQin,http://www.jikexueyuan.com/course/1796.html,69,2017-02-04 12:21:23,本课程针对 Open-Falcon 的 Portal 模块，讲解其功能设计出发点、代码结构和执行流程。着重介绍 SSO 认证流程以及 Flask 实践。,public,http://my.jikexueyuan.com/ulricqin/record/,2015-08-07,运维监控,是,http://www.jikexueyuan.com/course/?pageNum=35,1. Python Flask 框架2. Python 库 MySQLdb3. Python 库 Requests,极客学院签约布道师,应用运维工程师、运维研发工程师、Go 语言学习者        ,中级
ObjectId(5896a51b05d3492d308ae679),Python/Flask/ORM,Python、 Flask 、Flask-SQLAlchemy,3,数据库进阶-对象关系映射（ORM）的使用,本课程向同学们介绍 Web 开发中的对象关系映射（ORM）的使用。在实际开发过程中，使用ORM 可以较大程度上减少我们的工作量，提升我们的开发效率。,4411,askfermi,http://www.jikexueyuan.com/course/1797.html,27,2017-02-04 12:21:27,本课程主要介绍 Python 中的对象关系映射，讲解  Web 开发中关于数据库的进阶知识，学习如何使用 ORM 来完成数据库操作，并使用 Flask 框架的 SQLAlchemy 扩展完成用户管理模块。,public,http://my.jikexueyuan.com/askfermi/record/,2015-08-07,Flask,是,http://www.jikexueyuan.com/course/?pageNum=35,1. ORM 的概念和基础知识2. SQLAlchemy 的介绍和使用3. 在 Flask 中使用 SQLAlchemy 扩展,极客学院签约布道师,学习过数据库相关内容        ,初级
ObjectId(5896a51b05d3492d308ae67a),switch/if/while/for,VC++2013社区版,5,C++ 语句,语句是Ｃ++ 语言中最基础的部分，之前写Ｃ++ 程序时已经用到过了，这门课系统地讲解Ｃ++ 的语句。,2616,蓝色寒冰,http://www.jikexueyuan.com/course/1798.html,40,2017-02-04 12:21:31,和大多数语言一样，C++ 提供了条件执行语句、重复执行相同代码的循环语句和用于中断执行的语句。在之前的课程里已经写过一些小程序了，这门课系统地讲解Ｃ++ 语言支持的简单语句、条件语句、迭代语句、跳转语句以及 try 语句块和异常处理。,public,http://my.jikexueyuan.com/0zVXgUVUg/record/,2015-08-07,VC++,是,http://www.jikexueyuan.com/course/?pageNum=35,1.简单语句2.条件语句3.迭代语句4.跳转语句5.try 语句块和异常处理,极客学院签约布道师,C++开发人员        ,初级
ObjectId(5896a51b05d3492d308ae67b),Perl/子程序/子函数,Windows，Linux，Mac OS,4,Perl 子程序,子程序的调用是灵活构建程序的关键，可以精简复杂程序的组成过程，实现程序构建的模块化。Perl 语言中可以很方便地构建和调用子程序，加快实践中的开发进度。,2483,lilton,http://www.jikexueyuan.com/course/1799.html,64,2017-02-04 12:21:34,本课程讲解 Perl 中子程序的用法，内容包括子程序的定义、语法和基本规则，并详细讲解调用子程序的方法，然后通过综合实例来复习巩固子程序的知识点。,public,http://my.jikexueyuan.com/0NjaPkqWq/record/,2015-08-07,Perl,是,http://www.jikexueyuan.com/course/?pageNum=35,1. Perl 子程序的定义和规则2. Perl 子程序的调用方法3. Perl 的局部变量,极客学院签约布道师,零基础的 Perl 开发者        ,初级
ObjectId(5896a51b05d3492d308ae67c),虚拟机/内存管理/JVM/GC,Oracle JDK 8u45、Eclipse,5,JVM自动内存管理：内存区域基础概念,对于使用 C、C++ 的程序员来说，在内存管理领域，他们既是拥有最高权力的皇帝又是从事最基础工作的劳动人民——拥有每一个对象的“所有权”，又担负着每一个对象生命开始到终结的维护责任。对于 Java 程序员来说，在虚拟机自动内存管理机制的帮助下，不再需要为每一个 new 操作去写配对的 delete/free 代码，不容易出现内存泄漏和内存溢出，看起一切都很美好。不过，也正因为 Java 程序员把控制内存的权力交给了 Java 虚拟机，一旦出现内存泄漏和溢出，如果不了解虚拟机是怎样使用内存的，那排查错误将会成为一项异常艰难的工作。,6836,IcyFenix,http://www.jikexueyuan.com/course/1793.html,65,2017-02-04 12:21:38,本课程讲解 Java 内存区域划分，通过概念讲解和实际演练，介绍各种内存区域可能出现的溢出异常。,public,http://my.jikexueyuan.com/icyfenix/record/,2015-08-07,Java,是,http://www.jikexueyuan.com/course/?pageNum=35,1.Java 内存区域概述2.程序计数器区域的概念和作用3.Java 虚拟机栈和本地方法栈区域的概念和作用4.Java 堆区域的概念和作用5.方法区区域的概念和作用6.直接内存区域的概念和作用,极客学院签约布道师,对 Java 语法有完整了解，已经在从事 Java 技术相关工作的程序员        ,高级
ObjectId(5896a51b05d3492d308ae67d),App/Windows 10/通用应用开发,Windows 10、 Visual Studio 2015,7,Windows 10应用程序的页面导航,在大多数情况下，页面作为应用程序的呈现单元。整个应用程序的设计和规划是否合理都表现在页面的逻辑分布上，因此，如何为应用程序安排合适的页面结构，以及页面与页面之间如何切换，就显得犹为重要了。在决定一个应用程序应该包含多少个页面之前，开发者应当对程序的功能进行准确的划分。管理好应用页面，会让用户使用起来更加便捷顺畅，脉络清晰。,3308,周家安,http://www.jikexueyuan.com/course/1807.html,44,2017-02-04 12:21:42,本课程主要讲述应用程序页面与导航，以及页面与页面之间如何进行导航（包括参数的传递），导航记录管理等。常规的应用程序是由多应用页面组成（虽然不是绝对，但大多数情况是如此），每个页面可以负责完成一项功能，类似于网站中的网页。用户在使用应用程序过程中，必然会涉及到页面之间的切换（比如从“欢迎”页面跳转到“相册”页面），并且页面之间也可能需要传递信息。,public,http://my.jikexueyuan.com/0mjqXVUPV/record/,2015-08-10,Windows,是,http://www.jikexueyuan.com/course/?pageNum=35,1.了解窗口、框架和页面之间的关系2.了解页面类3.导航事件4.参数传递5.管理导航记录6.保存和恢复导航状态7.页面实例缓存,极客学院签约布道师,具备.net、C#相关基础的学员        ,初级
ObjectId(5896a51b05d3492d308ae67e),adb,mac,3,开发者与 Android 设备及模拟器通讯的工具：adb （上）,adb 是 Android 开发必知必会的一个工具，它来自 sdk 包中。所有的刷机工具，应用管理工具都引用了 adb 工具。它能完成很多功能。 掌握adb的使用方法是十分重要的。adb 工具也是随着 Android sdk的更新而更新的。我们需要不断的更新对 adb 的认识。,4101,dilukevin,http://www.jikexueyuan.com/course/1806.html,34,2017-02-04 12:21:45,本课程介绍 adb 命令，以及 adb 命令所能完成的工作。本课程从不同的角度来深入学习 adb 命令的使用。 adb 命令是开发者必须掌握的基础，熟练使用一些 adb 命令，会大大提升工作效率。,public,http://my.jikexueyuan.com/dilukevin/record/,2015-08-10,Android,是,http://www.jikexueyuan.com/course/?pageNum=35,1. adb 命令简介 2.常用 adb 命令用法3.使用 adb 命令截图和录制视频,极客学院签约布道师,Android 开发人员        ,中级
ObjectId(5896a51b05d3492d308ae67f),组成结构/基本单元,ICCV7,5,AVR 单片机的组成,如果想使用单片机，就必须先了解单片机的内部原理。本课程详细阐述了单片机的组成以及内部单元，并进一步介绍了 AVR 单片机的内部结构、特点以及引脚封装。为后续使用 AVR 单片机打下了坚实的基础。,2679,王晓东,http://www.jikexueyuan.com/course/1805.html,133,2017-02-04 12:21:49,本课程介绍了单片机的组成结构、单片机内部的基本单元、AVR 单片机的内核结构、ATmega16 的特点以及引脚。,public,http://my.jikexueyuan.com/0zjkgXaga/record/,2015-08-10,AVR,是,http://www.jikexueyuan.com/course/?pageNum=35,1.单片机的组成结构2.单片机内部的基本单元3.AVR 单片机的内核结构4.ATmega16 单片机的特点及引脚,极客学院签约布道师,单片机开发初学者        ,初级
ObjectId(5896a51b05d3492d308ae680),CCNA,Windows,3,EIGRP 路由协议,EIGRP :  Enhanced Interior Gateway Routing Protocol 即增强内部网关路由线路协议。也翻译为加强型内部网关路由协议。 EIGRP 是 Cisco 公司的私有协议（2013年已经公有化）。 EIGRP 结合了链路状态和距离矢量型路由选择协议的 Cisco 专用协议，采用弥散修正算法（DUAL）来实现快速收敛，可以不发送定期的路由更新信息以减少带宽的占用，支持 Appletalk、IP、Novell 和NetWare 等多种网络层协议。,2200,GeeMars,http://www.jikexueyuan.com/course/1804.html,31,2017-02-04 12:21:54,本课程将介绍思科私有的一款路由协议 EIGRP 的相关技术和实现，包括 EIGRP 的报文、DUAL 算法、EIGRP 路由汇总等。,public,http://my.jikexueyuan.com/fangwenjun/record/,2015-08-10,思科认证,是,http://www.jikexueyuan.com/course/?pageNum=35,1.EIGRP 介绍2.EIGRP 的核心算法3.EIGRP 的高级配置,极客学院签约布道师,CCNA        ,初级
ObjectId(5896a51b05d3492d308ae681),HTML/CSS/CSS3,主流浏览器,3,CSS3-商城首页的子模块分析和细节实现,皮肤是人体最大的器官，作为网页的皮肤 CSS 也不例外，由于 CSS 是与用户直接接触的，其在网页开发的重要性不言而喻。CSS 即层叠样式表，CSS 3 是 CSS 技术的升级版本，CSS 3 语言开发朝着模块化发展。以前的规范作为一个模块过于庞大且比较复杂，CSS 3 把它分解为一些小的模块，更多新的模块也被加入进来。,5678,waveiron,http://www.jikexueyuan.com/course/1832.html,79,2017-02-04 12:21:58,本课程讲解 CSS 3 商城布局项目开发实战之商城首页的子模块分析和细节实现，内容包括页头、首屏的布局和细节 。,public,http://my.jikexueyuan.com/0SjqgXWqX/record/,2015-08-13,CSS3,是,http://www.jikexueyuan.com/course/?pageNum=33,1. 页头的结构规划和实现2. 菜单的结构规划和实现3. 首屏轮播的结构规划和实现,极客学院签约布道师,具有 HTML 基础的开发者或学员        ,初级
ObjectId(5896a51b05d3492d308ae682),JavaScript/React,浏览器和文本编辑器,3,React 相关库,在实际开发中，除了语法，我们还需要掌握许多和开发相关的工具。本课程会介绍代码开发过程中可以使用的三个JS 库，分别是 Jest、ImmutableJS 和 Redux。学完本课程之后，就可以在项目中加入单元测试、不可变对象和 Flux 模型。,5382,梁杰Liangjie,http://www.jikexueyuan.com/course/1833.html,67,2017-02-04 12:22:02,本课程介绍和 React 相关的三个 JavaScript 库，分别用于进行单元测试、实现 JavaScript 不可变对象以及使用 Flux 模式进行开发。学完本课程后，可以构建更加大型的项目。,public,http://my.jikexueyuan.com/0NjVVgVjP/record/,2015-08-13,JavaScript,是,http://www.jikexueyuan.com/course/?pageNum=33,1. Jest 介绍2. ImmutableJS 介绍3. Flux 介绍,极客学院签约布道师,具备一定 JavaScript 基础和 React 基础        ,高级
ObjectId(5896a51b05d3492d308ae683),Phaser/Phaser图片/Phaser图形/Phaser按钮/Phaser显示对象/Phaser精灵,各个浏览器,3,Phaser.js 中的显示对象（一）,Phaser 中的显示对象是我们构建绚丽多彩的游戏世界的基础，本课程中的图片和精灵显示对象更是基础中的基础。,2856,chapin,http://www.jikexueyuan.com/course/1834.html,34,2017-02-04 12:22:07,本课程是 Phaser.js 中显示对象课程的第一部分，将讲解图片、图形、按钮以及精灵等最基础的显示对象的使用方法。显示对象是游戏中最重要的元素，包括图片、精灵、文字、按钮等等。,public,http://my.jikexueyuan.com/0JjgqkWUq/record/,2015-08-13,Phaser,是,http://www.jikexueyuan.com/course/?pageNum=33,1.显示对象列表2.图片3.图形4.按钮5.精灵6.瓦片精灵,极客学院签约布道师,使用 Phaser.js 进行游戏开发的初学者        ,初级
ObjectId(5896a51b05d3492d308ae684),面试题/Java数据结构,MyEclipse 10,5,名企数据结构面试题开篇,知名互联网公司的面试通常要求应聘者熟练掌握数据结构，并且部分面试题难度很高；面试官主要用“机器编程、纸上编程”两种方式来考查应聘者。但一些应聘者对数据结构的掌握程度与面试官的要求相去甚远，因此常常与进入名企的机会失之交臂。本套课程主要围绕“数据结构”进行讲解，力图帮助大家夯实基础，在面试过程中过关斩将。,4645,subVoid,http://www.jikexueyuan.com/course/1836.html,55,2017-02-04 12:22:14,本课程是“名企数据结构面试题”的开篇，首先介绍名企面试中对数据结构的考察，然后展示一些妙趣横生的面试题，接着讲解 leetCode 的使用，最后说明本套课程的讲解方式与学习方法。,public,http://my.jikexueyuan.com/subvoid/record/,2015-08-13,数据结构,是,http://www.jikexueyuan.com/course/?pageNum=33,1.数据结构与名企面试2.妙趣横生的面试题3.权威的题库4.讲解方式与学习方法5.其它需要了解的内容,极客学院签约布道师,有Java/数据结构理论基础的学员        ,中级
ObjectId(5896a51b05d3492d308ae685),LVM,Red Hat Enterprise Linux 6.6,3,Linux 服务器 LVM 逻辑卷管理,LVM （Logical Volume Manager ，逻辑卷管理）于在物理磁盘上的一个抽象层，它远比直接操作物理磁盘的更灵活，通过使用逻辑卷，使管理员操作不必受限于磁盘限制，可以在线扩展、移动磁盘数据，而不用 umount文件系统。,2801,Alderney,http://www.jikexueyuan.com/course/1837.html,25,2017-02-04 12:22:17,本课程讲解什么是 LVM 以及逻辑卷的作用，并且熟练掌握如何在 Linux 上配置 LVM 。,public,http://my.jikexueyuan.com/0HjjXWjgW/record/,2015-08-13,Linux,是,http://www.jikexueyuan.com/course/?pageNum=33,1. 什么是 PV、 VG 、LV，以及 LVM 的作用2. 在 Linux 上配置 LVM3. LVM 的操作,极客学院签约布道师,具有 Linux 基础的学员        ,中级
ObjectId(5896a51b05d3492d308ae686),CCNA,windows/Linux,5,OSPF 路由协议,OSPF 协议是 IGP 协议中的链路状态协议的典型代表，也是工业环境中使用最广泛的路由协议，不管是阿里巴巴、百度这样的互联网巨头的数据中心中，还是一些大学或者规模较大的企业中都能看见 OSPF 的身影。,2386,GeeMars,http://www.jikexueyuan.com/course/1838.html,50,2017-02-04 12:22:21,本课程将介绍工业环境中使用最广泛的 IGP 路由协议 OSPF，你将学习到 OSPF 的工作原理以及OSPF 的报文和数据包类型 、OSPF 的配置、OSPF 的 DR 和 BDR 以及 Route-id 的选举、OSPF的验证。,public,http://my.jikexueyuan.com/fangwenjun/record/,2015-08-13,思科认证,是,http://www.jikexueyuan.com/course/?pageNum=33,1.OSPF 概述2.配置 OSPF3.DR 和 BDR 的选举4.Route-id 的选举,极客学院签约布道师,CCNA        ,初级
ObjectId(5896a51b05d3492d308ae687),Cocos2d-x/OpenGL ES/渲染系统/Android app,Cocos2d-x,3,Cocos2d-x 引擎源码中的渲染系统,由于Cocos2d-x 编译出来的 App 也属于Android App ，本课程先给学生梳理 Android App 的架构，然后介绍了Cocos2d-x 如何在Android 上进行渲染。经过本节课的学习，学生可以知道Cocos2d-x 中的任何一个元素是如何渲染的。,3061,图形学人,http://www.jikexueyuan.com/course/1839.html,73,2017-02-04 12:22:24,本课程将讲解 Cocos2d-x 的渲染系统，以 Android 上的 Cocos2d-x 为例，讲述一个 Cocos2d-x App 是如何被渲染到屏幕上的。,public,http://my.jikexueyuan.com/geekfaner/record/,2015-08-14,Cocos,是,http://www.jikexueyuan.com/course/?pageNum=33,1. Cocos2d-x 在Android 上的架构（ Android、AndroidManifest、jni）2. Cocos2d-x 在Android 上如何实现渲染（Activity、GLSurfaceView、GLSurfaceView.Renderer）3. Cocos2d-x 渲染时的导演类Director （ Director、OpenGL ES、scene）,极客学院签约布道师,具备 Cocos2d-x 基础的开发者        ,高级
ObjectId(5896a51b05d3492d308ae688),ARM Cortex-M0+,IAR、GCC,3,ARM Cortex-M0+ 的存储器系统和低功耗技术,ARM Cortex-M0+ 支持 4G 的线性存储空间，具有方便的软件访问性。ARM Cortex-M0+ 最大的特性是高能效和低功耗，本课程将主要讲解这两方面的内容。,2285,shi_jie,http://www.jikexueyuan.com/course/1840.html,57,2017-02-04 12:22:28,本课程介绍 ARM Cortex-M0+ 微处理器的存储器架构和 ARM Cortex-M0+ 的低功耗技术。,public,http://my.jikexueyuan.com/0NjkjjWWg/record/,2015-08-14,Cortex-M,是,http://www.jikexueyuan.com/course/?pageNum=33,1. ARM Cortex-M0+ 的存储器系统2. ARM Cortex-M0+ 的低功耗技术3. 实例分析,极客学院签约布道师,嵌入式开发人员、学生        ,中级
ObjectId(5896a51b05d3492d308ae689),Android NFC/近距离无线通讯技术/NDEF/NFC TAG读写,Android Studio、Android SDK、ADT,4,NFC 读写模式开发（上）,Android NFC 读写模式是 NFC 三大工作模式之一，本课时针对标准的 NDEF 数据 TAG 和非 NDEF 数据的 TAG 分别进行介绍，大家需要重点掌握标准的 NDEF 数据 TAG 的读操作方法。,3910,SkySeraph,http://www.jikexueyuan.com/course/1841.html,60,2017-02-04 12:22:33,本课程中主要介绍 NFC 读写模式开发和实例中读操作，包括 NFC 读写模式概述，基于 NDEF 数据的 TAG 读操作步骤和实例讲解，以及非 NDEF 数据的 TAG 读操作方法 ，通过这些知识对基于 NDEF 数据和非 NDEF 数据的 TAG 读操作相关知识进行学习。,public,http://my.jikexueyuan.com/skyseraph/record/,2015-08-14,NFC,是,http://www.jikexueyuan.com/course/?pageNum=33,1.NFC 读写模式概述2.基于 NDEF 数据的 TAG 读操作步骤3.基于 NDEF 数据的 TAG 读操作实例4.非 NDEF 数据的 TAG 读操作,极客学院签约布道师,具备一定 Android/Java 基础的开发者        ,初级
ObjectId(5896a51b05d3492d308ae68a),OpenGL ES,Windows，Mac,4,OpenGL ES 顶点处理,本课程主要内容包括以下4部分：顶点数据管理，顶点变换，Viewport 及 Scissor 和表面剔除。通过学习这些基础的开发技术，学员可以尝试编写自己的 OpenGL ES 程序，并在此基础之上逐步展开，进一步巩固所学知识。,2489,Vincent_Gu,http://www.jikexueyuan.com/course/1842.html,65,2017-02-04 12:22:34,本课程讲解 OpenGL ES 的顶点数据处理技术，内容包括顶点数据的管理与使用，顶点变换技术，Viewport 与 Scissor，以及表面剔除的使用方法等。,public,http://my.jikexueyuan.com/0ijkWqPaq/record/,2015-08-14,OpenGL/GLES,是,http://www.jikexueyuan.com/course/?pageNum=33,1. 顶点数据的管理2. 顶点变换3. Viewport 与 Scissor4. 表面剔除,极客学院签约布道师,对 3D 开发感兴趣的人员        ,初级
ObjectId(5896a51b05d3492d308ae68b),SQL Server/性能调优/查询计划,SQL Server 2012,4,Microsoft SQL Server 数据库底层算法概述,很多程序员甚至 DBA 对 SQL Server 的底层运行机制不是很了解，本课程将从底层运行机制进行分析，详细讲解 SQL Server 的优化技巧和执行算法，从而让开发人员学会查看执行计划，进而学会 SQL Server 调优。,3152,吴学雷,http://www.jikexueyuan.com/course/1843.html,57,2017-02-04 12:22:37,通过本课程的学习，熟悉数据库管理系统的底层算法理论知识，了解微软数据库系统（Microsoft SQL Server）的底层运算符分类，了解各个运算符的应用场景和特性，学会查看查询计划。,public,http://my.jikexueyuan.com/zhijianliutang/record/,2015-08-14,SQL Server,是,http://www.jikexueyuan.com/course/?pageNum=33,1.数据库管理系统底层运算符2.Microsoft SQL Server 查询计划的查看技巧3.Microsoft SQL Server 查询计划的扫描、查找以及书签查找的技巧,极客学院签约布道师,DBA 学员、SQL Server 数据库中级学员        ,中级
ObjectId(5896a51b05d3492d308ae68c),HTML5/3D/webgl,现代浏览器,4,WebGL 缓冲区对象,缓冲区对象是 WebGL 系统中的一块存储区，可以在缓冲区对象中保存想要绘制的所有顶点数据。只有使用缓冲区对象，才能绘制出图形，否则只能绘制点。,2706,曾亮LiangZeng,http://www.jikexueyuan.com/course/1846.html,33,2017-02-04 12:22:46,通过 WebGL  缓冲区对象才能绘制出图形的面，而不只是绘制点。本课程讲解利用缓冲区对象一次写入多个顶点信息的方法。,public,http://my.jikexueyuan.com/zengliang/record/,2015-08-14,WebGL,是,http://www.jikexueyuan.com/course/?pageNum=33,1. attribute 变量的使用2. 缓冲区对象的创建与绑定3. 向缓冲区内写入数据4. 缓冲区数据导入 attribute 变量,极客学院签约布道师,Web 前端开发人员、3D 游戏从业人员        ,中级
ObjectId(5896a51b05d3492d308ae68d),配置Nginx+php/Nginx+PHP配置代码详解/PHP开发环境搭建的后续工作,Linux,3,Nginx 服务器的 PHP 开发环境搭建2,Nginx 是一个高性能的 HTTP 和反向代理服务器，是一款轻量级的 Web 服务器，可以实现负载均衡等功能，国内使用 Nginx 服务器的大型网站主要有新浪、网易、腾讯等。,4364,韦玮,http://www.jikexueyuan.com/course/1847.html,55,2017-02-04 12:22:50,本课程主要会讲 Nginx 服务器的 PHP 开发环境搭建的知识，包括配置 Nginx+PHP，PHP 开发环境搭建的后续工作等。,public,http://my.jikexueyuan.com/wei/record/,2015-08-14,Nginx,是,http://www.jikexueyuan.com/course/?pageNum=33,1.配置 Nginx+PHP2.Nginx+PHP 配置代码详解3.PHP 开发环境搭建的后续工作,极客学院签约布道师,Nginx 初学者、Nginx 爱好者、服务器运维人员        ,初级
ObjectId(5896a51b05d3492d308ae68e),JavaScript/React,浏览器和文本编辑器,3,测试 React 组件,测试是一个正式项目不可避免的一环，React 自身也提供了一个简易的测试工具，学完本课程之后就可以对 React 组件进行测试。,4321,梁杰Liangjie,http://www.jikexueyuan.com/course/1853.html,56,2017-02-04 12:22:56,本课程详细介绍 React 组件的测试方法，学完本课程后可以了解如何测试React 组件。,public,http://my.jikexueyuan.com/0NjVVgVjP/record/,2015-08-17,JavaScript,是,http://www.jikexueyuan.com/course/?pageNum=33,1. React 测试工具介绍2. 隔离 React 组件3. 测试 Mixin,极客学院签约布道师,具备一定 JavaScript 基础和 React 基础        ,高级
ObjectId(5896a51b05d3492d308ae68f),自动化测试/Android 性能/Monkey/压力测试,Android SDK、adb环境,3,Monkey 脚本编写与检查内存泄露,Monkey脚本简单快捷用于做一些简单的压力测试，且不需要任何编程工具即可快速实现。另外Monkey还可以作为快速检查内存泄露的工具，能非常有效的初步发现应用的内存泄露问题。,3523,fan2597,http://www.jikexueyuan.com/course/1851.html,51,2017-02-04 12:22:58,"本套课程学习 Android 脚本编写与使用 Monkey来检查应用内容泄露，Monkey 脚本简单快捷,用于做一些简单的压力测试非常的适合，不需要任何编程工具即可快速实现。另外 Monkey 还可以作为快速检查内存泄露的工具，能非常有效的初步发现应用的内存泄露问题。",public,http://my.jikexueyuan.com/runui/record/,2015-08-17,压力测试,是,http://www.jikexueyuan.com/course/?pageNum=33,1. Monkey脚本编写2. Monkey服务器3. Monkey检查内存泄露,极客学院签约布道师,Android测试人员、Android开发人员        ,初级
ObjectId(5896a51b05d3492d308ae690),go/Open-Falcon,MacOS,6,报警判定模块 Falcon-Judge 源码解读,作为一款监控系统，最重要的功能之一就是发现问题之后及时报警。Falcon-Judge 就是专门用于告警判定的模块，数据上来之后，是不是达到了告警阈值，应该发邮件告警还是发短信告警，应该发告警给谁，都是该模块的职责。,2570,UlricQin,http://www.jikexueyuan.com/course/1850.html,90,2017-02-04 12:23:01,本课程针对 Open-Falcon 的 Judge 模块，讲解其功能设计出发点、代码结构和执行流程，着重介绍如何对汇报上来的数据判定报警。,public,http://my.jikexueyuan.com/ulricqin/record/,2015-08-17,运维监控,是,http://www.jikexueyuan.com/course/?pageNum=33,1. 报警函数解析2. Go 语言操作 Redis3. 内存中大 map 实践4. Go 语言中的面向对象继承5. Go 语言中线程安全的 Queue,极客学院签约布道师,应用运维工程师、运维研发工程师、Go 语言学习者        ,中级
ObjectId(5896a51b05d3492d308ae691),集群搭建/Nginx负载均衡/session共享,Linux，Nginx，Tomcat，Memcached,3,Nginx + Tomcat 负载均衡配置详解,负载均衡是提高应用负载量和容错的有效手段，Nginx 作为一款性能优异的反向代理服务器，经常是实现软件负载均衡时的首选前端处理器。本课程详细讲解在 Linux 系统中 Nginx 和 Tomcat 的安装、配置、优化以及负载均衡的实现。,5186,vulcan,http://www.jikexueyuan.com/course/1849.html,69,2017-02-04 12:23:05,本课程详细讲解 Nginx + Tomcat 负载均衡的配置实现，内容包括配置参数、均衡策略和 Session  管理等，最后介绍集群环境中编程应注意的常见问题。,public,http://my.jikexueyuan.com/vulcan/record/,2015-08-17,常用框架,是,http://www.jikexueyuan.com/course/?pageNum=33,1. 负载均衡配置实现2. 负载均衡时 Session 共享问题的处理3. 负载均衡环境下应用代码应注意的问题,极客学院签约布道师,有一定 Java Web 应用开发基础的开发者        ,高级
ObjectId(5896a51b05d3492d308ae692),cocos-js/横版rpg,Mac os10.10+,4,Cocos2d-js?实战-横版回合制rpg游戏之城市篇（上）,本课程主要学习了如何建立城市场景，城市场景中有地图，主角，主角可以在地图中走动，并且地图跟随主角,5383,懒惰的码农,http://www.jikexueyuan.com/course/1852.html,19,2017-02-04 12:23:13,1.游戏开始场景创建2.城市场景创建3.多层地图4.主角创建5.主角跑动，地图跟随,public,http://my.jikexueyuan.com/0mVWqjXkg/record/,2015-08-17,Cocos2d-js,是,http://www.jikexueyuan.com/course/?pageNum=33,1.Cocos基本概念：层，场景，导演，精灵，动画等2.触摸事件3.scheduleUpdate,极客学院签约布道师,有cocos基础的        ,初级
ObjectId(5896a51b05d3492d308ae693),J2EE/JavaEE/开源框架/ORM框架技术/Hibernate性能优化之缓存管理,JDK6 或者以上版本、Hibernate4.x、MySql5.x+Eclipse4.x/MyEclipse10.x,3,Hibernate 性能优化之缓存管理,缓存的介质一般是内存，所以读写速度很快。 Hibernate 的缓存包括 Session 的缓存和 SessionFactory 的缓存，其中 SessionFactory 的缓存又可以分为两类：内置缓存和外置缓存。 Session 的缓存是内置的，不能被卸载，也被称为 Hibernate 的第一级缓存。二级缓存则可以通过第三方插件进行配置，本课程带着大家掌握 Hibernate 中缓存的应用。,3328,Sun_Lianwei,http://www.jikexueyuan.com/course/1854.html,33,2017-02-04 12:23:18,本课程学习 Hibernate 性能优化之缓存管理，主要讲解 Hibernate 的一级缓存、二级缓存和查询缓存，并带领大家掌握二级缓存 EHCache 插件的配置和使用。,public,http://my.jikexueyuan.com/sunlianwei/record/,2015-08-18,Hibernate,是,http://www.jikexueyuan.com/course/?pageNum=33,1.一级缓存的理解和应用2.二级缓存的理解和应用3.查询缓存的应用,极客学院签约布道师,具有 JavaEE 编程基础的学员        ,中级
